time(s),hip_torque(Nm),hip_gravity_torque(Nm)
5.394000,0.209669,0.263297
5.394500,0.209319,0.263017
5.395000,0.208970,0.262737
5.395500,0.208620,0.262458
5.396000,0.208271,0.262178
5.396500,0.207923,0.261899
5.397000,0.207575,0.261620
5.397500,0.207227,0.261341
5.398000,0.206879,0.261063
5.398500,0.206532,0.260784
5.399000,0.206185,0.260506
5.399500,0.205839,0.260228
5.400000,0.205493,0.259950
5.400500,0.205147,0.259673
5.401000,0.204802,0.259395
5.401500,0.204456,0.259118
5.402000,0.204112,0.258841
5.402500,0.203767,0.258565
5.403000,0.203423,0.258288
5.403500,0.203080,0.258012
5.404000,0.202736,0.257736
5.404500,0.202393,0.257460
5.405000,0.202051,0.257184
5.405500,0.201708,0.256909
5.406000,0.201366,0.256633
5.406500,0.201025,0.256358
5.407000,0.200683,0.256083
5.407500,0.200343,0.255809
5.408000,0.200002,0.255534
5.408500,0.199662,0.255260
5.409000,0.199322,0.254986
5.409500,0.198982,0.254712
5.410000,0.198643,0.254439
5.410500,0.198304,0.254165
5.411000,0.197966,0.253892
5.411500,0.197628,0.253619
5.412000,0.197290,0.253346
5.412500,0.196953,0.253074
5.413000,0.196616,0.252802
5.413500,0.196279,0.252529
5.414000,0.195943,0.252258
5.414500,0.195607,0.251986
5.415000,0.195271,0.251714
5.415500,0.194936,0.251443
5.416000,0.194601,0.251172
5.416500,0.194266,0.250901
5.417000,0.193932,0.250631
5.417500,0.193598,0.250360
5.418000,0.193264,0.250090
5.418500,0.192931,0.249820
5.419000,0.192598,0.249550
5.419500,0.192266,0.249281
5.420000,0.191934,0.249011
5.420500,0.191602,0.248742
5.421000,0.191271,0.248473
5.421500,0.190940,0.248205
5.422000,0.190609,0.247936
5.422500,0.190278,0.247668
5.423000,0.189948,0.247400
5.423500,0.189619,0.247132
5.424000,0.189290,0.246864
5.424500,0.188961,0.246597
5.425000,0.188632,0.246330
5.425500,0.188304,0.246063
5.426000,0.187976,0.245796
5.426500,0.187648,0.245530
5.427000,0.187321,0.245263
5.427500,0.186995,0.244997
5.428000,0.186668,0.244731
5.428500,0.186342,0.244466
5.429000,0.186016,0.244200
5.429500,0.185691,0.243935
5.430000,0.185366,0.243670
5.430500,0.185041,0.243405
5.431000,0.184717,0.243141
5.431500,0.184393,0.242876
5.432000,0.184070,0.242612
5.432500,0.183746,0.242348
5.433000,0.183424,0.242085
5.433500,0.183101,0.241821
5.434000,0.182779,0.241558
5.434500,0.182457,0.241295
5.435000,0.182136,0.241032
5.435500,0.181815,0.240770
5.436000,0.181494,0.240507
5.436500,0.181174,0.240245
5.437000,0.180854,0.239983
5.437500,0.180534,0.239722
5.438000,0.180215,0.239460
5.438500,0.179896,0.239199
5.439000,0.179577,0.238938
5.439500,0.179259,0.238677
5.440000,0.178941,0.238417
5.440500,0.178624,0.238156
5.441000,0.178307,0.237896
5.441500,0.177990,0.237636
5.442000,0.177674,0.237377
5.442500,0.177358,0.237117
5.443000,0.177042,0.236858
5.443500,0.176727,0.236599
5.444000,0.176412,0.236340
5.444500,0.176097,0.236082
5.445000,0.175783,0.235823
5.445500,0.175469,0.235565
5.446000,0.175156,0.235307
5.446500,0.174843,0.235050
5.447000,0.174530,0.234792
5.447500,0.174218,0.234535
5.448000,0.173906,0.234278
5.448500,0.173594,0.234021
5.449000,0.173283,0.233765
5.449500,0.172972,0.233509
5.450000,0.172661,0.233253
5.450500,0.172351,0.232997
5.451000,0.172041,0.232741
5.451500,0.171732,0.232486
5.452000,0.171423,0.232231
5.452500,0.171114,0.231976
5.453000,0.170805,0.231721
5.453500,0.170497,0.231466
5.454000,0.170190,0.231212
5.454500,0.169883,0.230958
5.455000,0.169576,0.230704
5.455500,0.169269,0.230451
5.456000,0.168963,0.230198
5.456500,0.168657,0.229944
5.457000,0.168352,0.229692
5.457500,0.168047,0.229439
5.458000,0.167742,0.229187
5.458500,0.167438,0.228934
5.459000,0.167134,0.228682
5.459500,0.166830,0.228431
5.460000,0.166527,0.228179
5.460500,0.166224,0.227928
5.461000,0.165921,0.227677
5.461500,0.165619,0.227426
5.462000,0.165317,0.227176
5.462500,0.165016,0.226925
5.463000,0.164715,0.226675
5.463500,0.164414,0.226425
5.464000,0.164114,0.226176
5.464500,0.163814,0.225926
5.465000,0.163514,0.225677
5.465500,0.163215,0.225428
5.466000,0.162916,0.225180
5.466500,0.162618,0.224931
5.467000,0.162320,0.224683
5.467500,0.162022,0.224435
5.468000,0.161725,0.224187
5.468500,0.161428,0.223940
5.469000,0.161131,0.223692
5.469500,0.160835,0.223445
5.470000,0.160539,0.223198
5.470500,0.160243,0.222952
5.471000,0.159948,0.222705
5.471500,0.159654,0.222459
5.472000,0.159359,0.222213
5.472500,0.159065,0.221968
5.473000,0.158771,0.221722
5.473500,0.158478,0.221477
5.474000,0.158185,0.221232
5.474500,0.157893,0.220987
5.475000,0.157601,0.220743
5.475500,0.157309,0.220499
5.476000,0.157017,0.220255
5.476500,0.156726,0.220011
5.477000,0.156435,0.219767
5.477500,0.156145,0.219524
5.478000,0.155855,0.219281
5.478500,0.155566,0.219038
5.479000,0.155276,0.218796
5.479500,0.154988,0.218553
5.480000,0.154699,0.218311
5.480500,0.154411,0.218069
5.481000,0.154123,0.217828
5.481500,0.153836,0.217586
5.482000,0.153549,0.217345
5.482500,0.153262,0.217104
5.483000,0.152976,0.216863
5.483500,0.152690,0.216623
5.484000,0.152405,0.216383
5.484500,0.152120,0.216143
5.485000,0.151835,0.215903
5.485500,0.151551,0.215664
5.486000,0.151267,0.215424
5.486500,0.150983,0.215185
5.487000,0.150700,0.214946
5.487500,0.150417,0.214708
5.488000,0.150134,0.214470
5.488500,0.149852,0.214232
5.489000,0.149570,0.213994
5.489500,0.149289,0.213756
5.490000,0.149008,0.213519
5.490500,0.148727,0.213282
5.491000,0.148447,0.213045
5.491500,0.148167,0.212808
5.492000,0.147888,0.212572
5.492500,0.147608,0.212336
5.493000,0.147330,0.212100
5.493500,0.147051,0.211864
5.494000,0.146773,0.211629
5.494500,0.146496,0.211394
5.495000,0.146218,0.211159
5.495500,0.145941,0.210924
5.496000,0.145665,0.210690
5.496500,0.145389,0.210455
5.497000,0.145113,0.210221
5.497500,0.144838,0.209988
5.498000,0.144563,0.209754
5.498500,0.144288,0.209521
5.499000,0.144014,0.209288
5.499500,0.143740,0.209055
5.500000,0.143466,0.208823
5.500500,0.143193,0.208590
5.501000,0.142920,0.208358
5.501500,0.142648,0.208127
5.502000,0.142376,0.207895
5.502500,0.142104,0.207664
5.503000,0.141833,0.207433
5.503500,0.141562,0.207202
5.504000,0.141292,0.206971
5.504500,0.141022,0.206741
5.505000,0.140752,0.206511
5.505500,0.140482,0.206281
5.506000,0.140213,0.206052
5.506500,0.139945,0.205822
5.507000,0.139677,0.205593
5.507500,0.139409,0.205364
5.508000,0.139141,0.205136
5.508500,0.138874,0.204907
5.509000,0.138607,0.204679
5.509500,0.138341,0.204451
5.510000,0.138075,0.204224
5.510500,0.137809,0.203996
5.511000,0.137544,0.203769
5.511500,0.137279,0.203542
5.512000,0.137015,0.203316
5.512500,0.136751,0.203089
5.513000,0.136487,0.202863
5.513500,0.136224,0.202637
5.514000,0.135961,0.202412
5.514500,0.135698,0.202186
5.515000,0.135436,0.201961
5.515500,0.135174,0.201736
5.516000,0.134912,0.201512
5.516500,0.134651,0.201287
5.517000,0.134391,0.201063
5.517500,0.134130,0.200839
5.518000,0.133870,0.200615
5.518500,0.133611,0.200392
5.519000,0.133352,0.200169
5.519500,0.133093,0.199946
5.520000,0.132834,0.199723
5.520500,0.132576,0.199501
5.521000,0.132319,0.199279
5.521500,0.132061,0.199057
5.522000,0.131804,0.198835
5.522500,0.131548,0.198613
5.523000,0.131292,0.198392
5.523500,0.131036,0.198171
5.524000,0.130780,0.197951
5.524500,0.130525,0.197730
5.525000,0.130271,0.197510
5.525500,0.130017,0.197290
5.526000,0.129763,0.197070
5.526500,0.129509,0.196851
5.527000,0.129256,0.196632
5.527500,0.129003,0.196413
5.528000,0.128751,0.196194
5.528500,0.128499,0.195976
5.529000,0.128247,0.195757
5.529500,0.127996,0.195539
5.530000,0.127745,0.195322
5.530500,0.127495,0.195104
5.531000,0.127245,0.194887
5.531500,0.126995,0.194670
5.532000,0.126746,0.194454
5.532500,0.126497,0.194237
5.533000,0.126248,0.194021
5.533500,0.126000,0.193805
5.534000,0.125752,0.193589
5.534500,0.125504,0.193374
5.535000,0.125257,0.193159
5.535500,0.125011,0.192944
5.536000,0.124764,0.192729
5.536500,0.124519,0.192515
5.537000,0.124273,0.192300
5.537500,0.124028,0.192086
5.538000,0.123783,0.191873
5.538500,0.123539,0.191659
5.539000,0.123295,0.191446
5.539500,0.123051,0.191233
5.540000,0.122808,0.191021
5.540500,0.122565,0.190808
5.541000,0.122322,0.190596
5.541500,0.122080,0.190384
5.542000,0.121838,0.190172
5.542500,0.121597,0.189961
5.543000,0.121356,0.189750
5.543500,0.121115,0.189539
5.544000,0.120875,0.189328
5.544500,0.120635,0.189118
5.545000,0.120396,0.188908
5.545500,0.120157,0.188698
5.546000,0.119918,0.188488
5.546500,0.119680,0.188279
5.547000,0.119442,0.188070
5.547500,0.119204,0.187861
5.548000,0.118967,0.187652
5.548500,0.118730,0.187444
5.549000,0.118494,0.187236
5.549500,0.118258,0.187028
5.550000,0.118022,0.186820
5.550500,0.117787,0.186613
5.551000,0.117552,0.186406
5.551500,0.117318,0.186199
5.552000,0.117083,0.185993
5.552500,0.116850,0.185786
5.553000,0.116616,0.185580
5.553500,0.116383,0.185374
5.554000,0.116151,0.185169
5.554500,0.115918,0.184963
5.555000,0.115687,0.184758
5.555500,0.115455,0.184554
5.556000,0.115224,0.184349
5.556500,0.114993,0.184145
5.557000,0.114763,0.183941
5.557500,0.114533,0.183737
5.558000,0.114304,0.183533
5.558500,0.114074,0.183330
5.559000,0.113846,0.183127
5.559500,0.113617,0.182924
5.560000,0.113389,0.182722
5.560500,0.113161,0.182520
5.561000,0.112934,0.182318
5.561500,0.112707,0.182116
5.562000,0.112481,0.181914
5.562500,0.112255,0.181713
5.563000,0.112029,0.181512
5.563500,0.111803,0.181312
5.564000,0.111579,0.181111
5.564500,0.111354,0.180911
5.565000,0.111130,0.180711
5.565500,0.110906,0.180511
5.566000,0.110682,0.180312
5.566500,0.110459,0.180113
5.567000,0.110237,0.179914
5.567500,0.110014,0.179715
5.568000,0.109792,0.179517
5.568500,0.109571,0.179319
5.569000,0.109350,0.179121
5.569500,0.109129,0.178923
5.570000,0.108908,0.178726
5.570500,0.108688,0.178529
5.571000,0.108469,0.178332
5.571500,0.108249,0.178135
5.572000,0.108030,0.177939
5.572500,0.107812,0.177743
5.573000,0.107594,0.177547
5.573500,0.107376,0.177351
5.574000,0.107159,0.177156
5.574500,0.106942,0.176961
5.575000,0.106725,0.176766
5.575500,0.106509,0.176572
5.576000,0.106293,0.176378
5.576500,0.106078,0.176183
5.577000,0.105862,0.175990
5.577500,0.105648,0.175796
5.578000,0.105433,0.175603
5.578500,0.105220,0.175410
5.579000,0.105006,0.175217
5.579500,0.104793,0.175025
5.580000,0.104580,0.174833
5.580500,0.104368,0.174641
5.581000,0.104156,0.174449
5.581500,0.103944,0.174258
5.582000,0.103733,0.174066
5.582500,0.103522,0.173876
5.583000,0.103311,0.173685
5.583500,0.103101,0.173494
5.584000,0.102891,0.173304
5.584500,0.102682,0.173114
5.585000,0.102473,0.172925
5.585500,0.102264,0.172736
5.586000,0.102056,0.172546
5.586500,0.101848,0.172358
5.587000,0.101641,0.172169
5.587500,0.101434,0.171981
5.588000,0.101227,0.171793
5.588500,0.101021,0.171605
5.589000,0.100815,0.171417
5.589500,0.100609,0.171230
5.590000,0.100404,0.171043
5.590500,0.100199,0.170856
5.591000,0.099995,0.170670
5.591500,0.099791,0.170484
5.592000,0.099587,0.170298
5.592500,0.099384,0.170112
5.593000,0.099181,0.169926
5.593500,0.098978,0.169741
5.594000,0.098776,0.169556
5.594500,0.098574,0.169372
5.595000,0.098373,0.169187
5.595500,0.098172,0.169003
5.596000,0.097971,0.168819
5.596500,0.097771,0.168636
5.597000,0.097571,0.168452
5.597500,0.097372,0.168269
5.598000,0.097173,0.168086
5.598500,0.096974,0.167904
5.599000,0.096776,0.167721
5.599500,0.096578,0.167539
5.600000,0.096380,0.167357
5.600500,0.096183,0.167176
5.601000,0.095986,0.166995
5.601500,0.095790,0.166814
5.602000,0.095594,0.166633
5.602500,0.095398,0.166452
5.603000,0.095203,0.166272
5.603500,0.095008,0.166092
5.604000,0.094813,0.165912
5.604500,0.094619,0.165733
5.605000,0.094425,0.165554
5.605500,0.094232,0.165375
5.606000,0.094039,0.165196
5.606500,0.093846,0.165018
5.607000,0.093654,0.164840
5.607500,0.093462,0.164662
5.608000,0.093271,0.164484
5.608500,0.093080,0.164307
5.609000,0.092889,0.164130
5.609500,0.092698,0.163953
5.610000,0.092508,0.163776
5.610500,0.092319,0.163600
5.611000,0.092130,0.163424
5.611500,0.091941,0.163248
5.612000,0.091752,0.163073
5.612500,0.091564,0.162897
5.613000,0.091376,0.162722
5.613500,0.091189,0.162547
5.614000,0.091002,0.162373
5.614500,0.090816,0.162199
5.615000,0.090629,0.162025
5.615500,0.090444,0.161851
5.616000,0.090258,0.161678
5.616500,0.090073,0.161505
5.617000,0.089888,0.161332
5.617500,0.089704,0.161159
5.618000,0.089520,0.160987
5.618500,0.089337,0.160814
5.619000,0.089153,0.160643
5.619500,0.088971,0.160471
5.620000,0.088788,0.160300
5.620500,0.088606,0.160129
5.621000,0.088425,0.159958
5.621500,0.088243,0.159787
5.622000,0.088062,0.159617
5.622500,0.087882,0.159447
5.623000,0.087702,0.159277
5.623500,0.087522,0.159108
5.624000,0.087343,0.158938
5.624500,0.087164,0.158769
5.625000,0.086985,0.158601
5.625500,0.086807,0.158432
5.626000,0.086629,0.158264
5.626500,0.086451,0.158096
5.627000,0.086274,0.157929
5.627500,0.086097,0.157761
5.628000,0.085921,0.157594
5.628500,0.085745,0.157427
5.629000,0.085569,0.157260
5.629500,0.085394,0.157094
5.630000,0.085219,0.156928
5.630500,0.085045,0.156762
5.631000,0.084871,0.156597
5.631500,0.084697,0.156431
5.632000,0.084524,0.156266
5.632500,0.084351,0.156102
5.633000,0.084178,0.155937
5.633500,0.084006,0.155773
5.634000,0.083834,0.155609
5.634500,0.083663,0.155445
5.635000,0.083491,0.155282
5.635500,0.083321,0.155118
5.636000,0.083150,0.154956
5.636500,0.082980,0.154793
5.637000,0.082811,0.154630
5.637500,0.082642,0.154468
5.638000,0.082473,0.154306
5.638500,0.082304,0.154145
5.639000,0.082136,0.153984
5.639500,0.081969,0.153822
5.640000,0.081801,0.153662
5.640500,0.081634,0.153501
5.641000,0.081468,0.153341
5.641500,0.081301,0.153181
5.642000,0.081136,0.153021
5.642500,0.080970,0.152861
5.643000,0.080805,0.152702
5.643500,0.080640,0.152543
5.644000,0.080476,0.152384
5.644500,0.080312,0.152226
5.645000,0.080148,0.152068
5.645500,0.079985,0.151910
5.646000,0.079822,0.151752
5.646500,0.079660,0.151595
5.647000,0.079498,0.151438
5.647500,0.079336,0.151281
5.648000,0.079175,0.151124
5.648500,0.079014,0.150968
5.649000,0.078853,0.150812
5.649500,0.078693,0.150656
5.650000,0.078533,0.150500
5.650500,0.078374,0.150345
5.651000,0.078215,0.150190
5.651500,0.078056,0.150035
5.652000,0.077898,0.149881
5.652500,0.077740,0.149727
5.653000,0.077582,0.149573
5.653500,0.077425,0.149419
5.654000,0.077268,0.149265
5.654500,0.077111,0.149112
5.655000,0.076955,0.148959
5.655500,0.076800,0.148807
5.656000,0.076644,0.148654
5.656500,0.076489,0.148502
5.657000,0.076335,0.148350
5.657500,0.076180,0.148199
5.658000,0.076027,0.148047
5.658500,0.075873,0.147896
5.659000,0.075720,0.147745
5.659500,0.075567,0.147595
5.660000,0.075415,0.147445
5.660500,0.075263,0.147294
5.661000,0.075111,0.147145
5.661500,0.074960,0.146995
5.662000,0.074809,0.146846
5.662500,0.074658,0.146697
5.663000,0.074508,0.146548
5.663500,0.074358,0.146400
5.664000,0.074209,0.146252
5.664500,0.074060,0.146104
5.665000,0.073911,0.145956
5.665500,0.073763,0.145809
5.666000,0.073615,0.145662
5.666500,0.073468,0.145515
5.667000,0.073320,0.145368
5.667500,0.073174,0.145222
5.668000,0.073027,0.145076
5.668500,0.072881,0.144930
5.669000,0.072735,0.144784
5.669500,0.072590,0.144639
5.670000,0.072445,0.144494
5.670500,0.072301,0.144349
5.671000,0.072156,0.144205
5.671500,0.072012,0.144060
5.672000,0.071869,0.143916
5.672500,0.071726,0.143773
5.673000,0.071583,0.143629
5.673500,0.071441,0.143486
5.674000,0.071299,0.143343
5.674500,0.071157,0.143201
5.675000,0.071016,0.143058
5.675500,0.070875,0.142916
5.676000,0.070734,0.142774
5.676500,0.070594,0.142633
5.677000,0.070455,0.142491
5.677500,0.070315,0.142350
5.678000,0.070176,0.142209
5.678500,0.070037,0.142069
5.679000,0.069899,0.141928
5.679500,0.069761,0.141788
5.680000,0.069624,0.141649
5.680500,0.069486,0.141509
5.681000,0.069349,0.141370
5.681500,0.069213,0.141231
5.682000,0.069077,0.141092
5.682500,0.068941,0.140954
5.683000,0.068806,0.140816
5.683500,0.068671,0.140678
5.684000,0.068536,0.140540
5.684500,0.068402,0.140403
5.685000,0.068268,0.140265
5.685500,0.068134,0.140129
5.686000,0.068001,0.139992
5.686500,0.067868,0.139856
5.687000,0.067736,0.139719
5.687500,0.067604,0.139584
5.688000,0.067472,0.139448
5.688500,0.067341,0.139313
5.689000,0.067210,0.139178
5.689500,0.067079,0.139043
5.690000,0.066949,0.138908
5.690500,0.066819,0.138774
5.691000,0.066690,0.138640
5.691500,0.066561,0.138506
5.692000,0.066432,0.138373
5.692500,0.066303,0.138240
5.693000,0.066175,0.138107
5.693500,0.066048,0.137974
5.694000,0.065920,0.137842
5.694500,0.065793,0.137710
5.695000,0.065667,0.137578
5.695500,0.065540,0.137446
5.696000,0.065415,0.137315
5.696500,0.065289,0.137184
5.697000,0.065164,0.137053
5.697500,0.065039,0.136922
5.698000,0.064915,0.136792
5.698500,0.064791,0.136662
5.699000,0.064667,0.136532
5.699500,0.064544,0.136402
5.700000,0.064421,0.136273
5.700500,0.064298,0.136144
5.701000,0.064176,0.136015
5.701500,0.064054,0.135887
5.702000,0.063933,0.135759
5.702500,0.063811,0.135631
5.703000,0.063691,0.135503
5.703500,0.063570,0.135376
5.704000,0.063450,0.135248
5.704500,0.063330,0.135121
5.705000,0.063211,0.134995
5.705500,0.063092,0.134868
5.706000,0.062974,0.134742
5.706500,0.062855,0.134616
5.707000,0.062737,0.134491
5.707500,0.062620,0.134365
5.708000,0.062503,0.134240
5.708500,0.062386,0.134116
5.709000,0.062269,0.133991
5.709500,0.062153,0.133867
5.710000,0.062038,0.133743
5.710500,0.061922,0.133619
5.711000,0.061807,0.133495
5.711500,0.061693,0.133372
5.712000,0.061578,0.133249
5.712500,0.061464,0.133126
5.713000,0.061351,0.133004
5.713500,0.061238,0.132882
5.714000,0.061125,0.132760
5.714500,0.061012,0.132638
5.715000,0.060900,0.132516
5.715500,0.060788,0.132395
5.716000,0.060677,0.132274
5.716500,0.060566,0.132154
5.717000,0.060455,0.132033
5.717500,0.060345,0.131913
5.718000,0.060235,0.131793
5.718500,0.060125,0.131674
5.719000,0.060016,0.131554
5.719500,0.059907,0.131435
5.720000,0.059799,0.131316
5.720500,0.059691,0.131198
5.721000,0.059583,0.131080
5.721500,0.059475,0.130961
5.722000,0.059368,0.130844
5.722500,0.059261,0.130726
5.723000,0.059155,0.130609
5.723500,0.059049,0.130492
5.724000,0.058943,0.130375
5.724500,0.058838,0.130259
5.725000,0.058733,0.130142
5.725500,0.058628,0.130026
5.726000,0.058524,0.129911
5.726500,0.058420,0.129795
5.727000,0.058317,0.129680
5.727500,0.058213,0.129565
5.728000,0.058110,0.129450
5.728500,0.058008,0.129336
5.729000,0.057906,0.129222
5.729500,0.057804,0.129108
5.730000,0.057703,0.128994
5.730500,0.057602,0.128881
5.731000,0.057501,0.128768
5.731500,0.057401,0.128655
5.732000,0.057300,0.128542
5.732500,0.057201,0.128430
5.733000,0.057102,0.128318
5.733500,0.057003,0.128206
5.734000,0.056904,0.128094
5.734500,0.056806,0.127983
5.735000,0.056708,0.127872
5.735500,0.056610,0.127761
5.736000,0.056513,0.127651
5.736500,0.056416,0.127540
5.737000,0.056320,0.127430
5.737500,0.056224,0.127321
5.738000,0.056128,0.127211
5.738500,0.056033,0.127102
5.739000,0.055937,0.126993
5.739500,0.055843,0.126884
5.740000,0.055748,0.126776
5.740500,0.055654,0.126668
5.741000,0.055561,0.126560
5.741500,0.055467,0.126452
5.742000,0.055374,0.126344
5.742500,0.055282,0.126237
5.743000,0.055190,0.126130
5.743500,0.055098,0.126024
5.744000,0.055006,0.125917
5.744500,0.054915,0.125811
5.745000,0.054824,0.125705
5.745500,0.054733,0.125600
5.746000,0.054643,0.125494
5.746500,0.054553,0.125389
5.747000,0.054464,0.125284
5.747500,0.054375,0.125180
5.748000,0.054286,0.125075
5.748500,0.054198,0.124971
5.749000,0.054110,0.124867
5.749500,0.054022,0.124764
5.750000,0.053935,0.124660
5.750500,0.053847,0.124557
5.751000,0.053761,0.124454
5.751500,0.053674,0.124352
5.752000,0.053588,0.124250
5.752500,0.053503,0.124148
5.753000,0.053418,0.124046
5.753500,0.053333,0.123944
5.754000,0.053248,0.123843
5.754500,0.053164,0.123742
5.755000,0.053080,0.123641
5.755500,0.052996,0.123541
5.756000,0.052913,0.123440
5.756500,0.052830,0.123340
5.757000,0.052748,0.123241
5.757500,0.052665,0.123141
5.758000,0.052584,0.123042
5.758500,0.052502,0.122943
5.759000,0.052421,0.122844
5.759500,0.052340,0.122746
5.760000,0.052260,0.122648
5.760500,0.052180,0.122550
5.761000,0.052100,0.122452
5.761500,0.052020,0.122354
