time(s),human_ankle_torque(Nm),exo_ankle_torque(Nm),ankle_gravity_torque(Nm)
5.612500,0.000000,0.237603,0.378226
5.613000,0.000000,0.237268,0.377918
5.613500,0.000000,0.236935,0.377611
5.614000,0.000000,0.236602,0.377304
5.614500,0.000000,0.236269,0.376997
5.615000,0.000000,0.235938,0.376691
5.615500,0.000000,0.235607,0.376385
5.616000,0.000000,0.235276,0.376080
5.616500,0.000000,0.234947,0.375775
5.617000,0.000000,0.234618,0.375471
5.617500,0.000000,0.234290,0.375167
5.618000,0.000000,0.233962,0.374863
5.618500,0.000000,0.233636,0.374560
5.619000,0.000000,0.233309,0.374258
5.619500,0.000000,0.232984,0.373956
5.620000,0.000000,0.232659,0.373654
5.620500,0.000000,0.232335,0.373353
5.621000,0.000000,0.232012,0.373053
5.621500,0.000000,0.231689,0.372752
5.622000,0.000000,0.231367,0.372453
5.622500,0.000000,0.231046,0.372153
5.623000,0.000000,0.230725,0.371854
5.623500,0.000000,0.230405,0.371556
5.624000,0.000000,0.230086,0.371258
5.624500,0.000000,0.229768,0.370961
5.625000,0.000000,0.229450,0.370664
5.625500,0.000000,0.229133,0.370367
5.626000,0.000000,0.228816,0.370071
5.626500,0.000000,0.228500,0.369775
5.627000,0.000000,0.228185,0.369480
5.627500,0.000000,0.227871,0.369186
5.628000,0.000000,0.227557,0.368891
5.628500,0.000000,0.227244,0.368598
5.629000,0.000000,0.226932,0.368304
5.629500,0.000000,0.226620,0.368011
5.630000,0.000000,0.226309,0.367719
5.630500,0.000000,0.225999,0.367427
5.631000,0.000000,0.225689,0.367135
5.631500,0.000000,0.225380,0.366844
5.632000,0.000000,0.225072,0.366554
5.632500,0.000000,0.224764,0.366264
5.633000,0.000000,0.224457,0.365974
5.633500,0.000000,0.224151,0.365685
5.634000,0.000000,0.223846,0.365396
5.634500,0.000000,0.223541,0.365108
5.635000,0.000000,0.223237,0.364820
5.635500,0.000000,0.222933,0.364533
5.636000,0.000000,0.222630,0.364246
5.636500,0.000000,0.222328,0.363960
5.637000,0.000000,0.222027,0.363674
5.637500,0.000000,0.221726,0.363388
5.638000,0.000000,0.221426,0.363103
5.638500,0.000000,0.221127,0.362818
5.639000,0.000000,0.220828,0.362534
5.639500,0.000000,0.220530,0.362251
5.640000,0.000000,0.220233,0.361967
5.640500,0.000000,0.219936,0.361685
5.641000,0.000000,0.219640,0.361402
5.641500,0.000000,0.219345,0.361121
5.642000,0.000000,0.219051,0.360839
5.642500,0.000000,0.218757,0.360558
5.643000,0.000000,0.218463,0.360278
5.643500,0.000000,0.218171,0.359998
5.644000,0.000000,0.217879,0.359718
5.644500,0.000000,0.217588,0.359439
5.645000,0.000000,0.217297,0.359161
5.645500,0.000000,0.217008,0.358883
5.646000,0.000000,0.216718,0.358605
5.646500,0.000000,0.216430,0.358328
5.647000,0.000000,0.216142,0.358051
5.647500,0.000000,0.215855,0.357775
5.648000,0.000000,0.215569,0.357499
5.648500,0.000000,0.215283,0.357223
5.649000,0.000000,0.214998,0.356948
5.649500,0.000000,0.214714,0.356674
5.650000,0.000000,0.214430,0.356400
5.650500,0.000000,0.214147,0.356127
5.651000,0.000000,0.213865,0.355853
5.651500,0.000000,0.213583,0.355581
5.652000,0.000000,0.213302,0.355309
5.652500,0.000000,0.213022,0.355037
5.653000,0.000000,0.212742,0.354766
5.653500,0.000000,0.212463,0.354495
5.654000,0.000000,0.212185,0.354225
5.654500,0.000000,0.211908,0.353955
5.655000,0.000000,0.211631,0.353685
5.655500,0.000000,0.211354,0.353417
5.656000,0.000000,0.211079,0.353148
5.656500,0.000000,0.210804,0.352880
5.657000,0.000000,0.210530,0.352613
5.657500,0.000000,0.210256,0.352345
5.658000,0.000000,0.209984,0.352079
5.658500,0.000000,0.209711,0.351813
5.659000,0.000000,0.209440,0.351547
5.659500,0.000000,0.209169,0.351282
5.660000,0.000000,0.208899,0.351017
5.660500,0.000000,0.208630,0.350753
5.661000,0.000000,0.208361,0.350489
5.661500,0.000000,0.208093,0.350225
5.662000,0.000000,0.207825,0.349962
5.662500,0.000000,0.207559,0.349700
5.663000,0.000000,0.207293,0.349438
5.663500,0.000000,0.207027,0.349176
5.664000,0.000000,0.206763,0.348915
5.664500,0.000000,0.206499,0.348655
5.665000,0.000000,0.206235,0.348395
5.665500,0.000000,0.205972,0.348135
5.666000,0.000000,0.205710,0.347876
5.666500,0.000000,0.205449,0.347617
5.667000,0.000000,0.205188,0.347358
5.667500,0.000000,0.204929,0.347101
5.668000,0.000000,0.204669,0.346843
5.668500,0.000000,0.204411,0.346586
5.669000,0.000000,0.204153,0.346330
5.669500,0.000000,0.203895,0.346074
5.670000,0.000000,0.203639,0.345818
5.670500,0.000000,0.203383,0.345563
5.671000,0.000000,0.203127,0.345308
5.671500,0.000000,0.202873,0.345054
5.672000,0.000000,0.202619,0.344800
5.672500,0.000000,0.202366,0.344547
5.673000,0.000000,0.202113,0.344294
5.673500,0.000000,0.201861,0.344042
5.674000,0.000000,0.201610,0.343790
5.674500,0.000000,0.201359,0.343539
5.675000,0.000000,0.201109,0.343288
5.675500,0.000000,0.200860,0.343037
5.676000,0.000000,0.200612,0.342787
5.676500,0.000000,0.200364,0.342538
5.677000,0.000000,0.200117,0.342289
5.677500,0.000000,0.199870,0.342040
5.678000,0.000000,0.199624,0.341792
5.678500,0.000000,0.199379,0.341544
5.679000,0.000000,0.199134,0.341297
5.679500,0.000000,0.198890,0.341050
5.680000,0.000000,0.198647,0.340804
5.680500,0.000000,0.198405,0.340558
5.681000,0.000000,0.198163,0.340312
5.681500,0.000000,0.197922,0.340067
5.682000,0.000000,0.197681,0.339823
5.682500,0.000000,0.197441,0.339579
5.683000,0.000000,0.197202,0.339335
5.683500,0.000000,0.196964,0.339092
5.684000,0.000000,0.196726,0.338849
5.684500,0.000000,0.196488,0.338607
5.685000,0.000000,0.196252,0.338365
5.685500,0.000000,0.196016,0.338124
5.686000,0.000000,0.195781,0.337883
5.686500,0.000000,0.195546,0.337643
5.687000,0.000000,0.195312,0.337403
5.687500,0.000000,0.195079,0.337163
5.688000,0.000000,0.194847,0.336924
5.688500,0.000000,0.194615,0.336686
5.689000,0.000000,0.194384,0.336448
5.689500,0.000000,0.194153,0.336210
5.690000,0.000000,0.193923,0.335973
5.690500,0.000000,0.193694,0.335736
5.691000,0.000000,0.193465,0.335500
5.691500,0.000000,0.193238,0.335264
5.692000,0.000000,0.193010,0.335029
5.692500,0.000000,0.192784,0.334794
5.693000,0.000000,0.192558,0.334560
5.693500,0.000000,0.192333,0.334326
5.694000,0.000000,0.192108,0.334092
5.694500,0.000000,0.191884,0.333859
5.695000,0.000000,0.191661,0.333626
5.695500,0.000000,0.191438,0.333394
5.696000,0.000000,0.191216,0.333163
5.696500,0.000000,0.190995,0.332931
5.697000,0.000000,0.190774,0.332701
5.697500,0.000000,0.190554,0.332470
5.698000,0.000000,0.190335,0.332241
5.698500,0.000000,0.190117,0.332011
5.699000,0.000000,0.189899,0.331782
5.699500,0.000000,0.189681,0.331554
5.700000,0.000000,0.189465,0.331326
5.700500,0.000000,0.189249,0.331098
5.701000,0.000000,0.189033,0.330871
5.701500,0.000000,0.188819,0.330645
5.702000,0.000000,0.188605,0.330419
5.702500,0.000000,0.188391,0.330193
5.703000,0.000000,0.188179,0.329968
5.703500,0.000000,0.187967,0.329743
5.704000,0.000000,0.187755,0.329518
5.704500,0.000000,0.187544,0.329295
5.705000,0.000000,0.187334,0.329071
5.705500,0.000000,0.187125,0.328848
5.706000,0.000000,0.186916,0.328626
5.706500,0.000000,0.186708,0.328404
5.707000,0.000000,0.186501,0.328182
5.707500,0.000000,0.186294,0.327961
5.708000,0.000000,0.186088,0.327740
5.708500,0.000000,0.185882,0.327520
5.709000,0.000000,0.185677,0.327300
5.709500,0.000000,0.185473,0.327081
5.710000,0.000000,0.185270,0.326862
5.710500,0.000000,0.185067,0.326644
5.711000,0.000000,0.184865,0.326426
5.711500,0.000000,0.184663,0.326208
5.712000,0.000000,0.184462,0.325991
5.712500,0.000000,0.184262,0.325775
5.713000,0.000000,0.184062,0.325559
5.713500,0.000000,0.183863,0.325343
5.714000,0.000000,0.183665,0.325128
5.714500,0.000000,0.183467,0.324913
5.715000,0.000000,0.183270,0.324699
5.715500,0.000000,0.183074,0.324485
5.716000,0.000000,0.182878,0.324272
5.716500,0.000000,0.182683,0.324059
5.717000,0.000000,0.182489,0.323846
5.717500,0.000000,0.182295,0.323634
5.718000,0.000000,0.182102,0.323423
5.718500,0.000000,0.181910,0.323212
5.719000,0.000000,0.181718,0.323001
5.719500,0.000000,0.181527,0.322791
5.720000,0.000000,0.181336,0.322581
5.720500,0.000000,0.181146,0.322372
5.721000,0.000000,0.180957,0.322163
5.721500,0.000000,0.180769,0.321955
5.722000,0.000000,0.180581,0.321747
5.722500,0.000000,0.180394,0.321540
5.723000,0.000000,0.180207,0.321333
5.723500,0.000000,0.180021,0.321126
5.724000,0.000000,0.179836,0.320920
5.724500,0.000000,0.179651,0.320714
5.725000,0.000000,0.179467,0.320509
5.725500,0.000000,0.179284,0.320305
5.726000,0.000000,0.179101,0.320100
5.726500,0.000000,0.178919,0.319896
5.727000,0.000000,0.178737,0.319693
5.727500,0.000000,0.178557,0.319490
5.728000,0.000000,0.178376,0.319288
5.728500,0.000000,0.178197,0.319086
5.729000,0.000000,0.178018,0.318884
5.729500,0.000000,0.177840,0.318683
5.730000,0.000000,0.177662,0.318483
5.730500,0.000000,0.177485,0.318282
5.731000,0.000000,0.177309,0.318083
5.731500,0.000000,0.177133,0.317883
5.732000,0.000000,0.176958,0.317685
5.732500,0.000000,0.176784,0.317486
5.733000,0.000000,0.176610,0.317288
5.733500,0.000000,0.176437,0.317091
5.734000,0.000000,0.176265,0.316894
5.734500,0.000000,0.176093,0.316697
5.735000,0.000000,0.175922,0.316501
5.735500,0.000000,0.175751,0.316306
5.736000,0.000000,0.175581,0.316110
5.736500,0.000000,0.175412,0.315916
5.737000,0.000000,0.175244,0.315721
5.737500,0.000000,0.175076,0.315528
5.738000,0.000000,0.174908,0.315334
5.738500,0.000000,0.174742,0.315141
5.739000,0.000000,0.174576,0.314949
5.739500,0.000000,0.174410,0.314757
5.740000,0.000000,0.174245,0.314565
5.740500,0.000000,0.174081,0.314374
5.741000,0.000000,0.173918,0.314183
5.741500,0.000000,0.173755,0.313993
5.742000,0.000000,0.173593,0.313804
5.742500,0.000000,0.173431,0.313614
5.743000,0.000000,0.173270,0.313425
5.743500,0.000000,0.173110,0.313237
5.744000,0.000000,0.172950,0.313049
5.744500,0.000000,0.172791,0.312861
5.745000,0.000000,0.172633,0.312674
5.745500,0.000000,0.172475,0.312488
5.746000,0.000000,0.172318,0.312302
5.746500,0.000000,0.172161,0.312116
5.747000,0.000000,0.172005,0.311931
5.747500,0.000000,0.171850,0.311746
5.748000,0.000000,0.171695,0.311562
5.748500,0.000000,0.171542,0.311378
5.749000,0.000000,0.171388,0.311194
5.749500,0.000000,0.171235,0.311011
5.750000,0.000000,0.171083,0.310829
5.750500,0.000000,0.170932,0.310646
5.751000,0.000000,0.170781,0.310465
5.751500,0.000000,0.170631,0.310284
5.752000,0.000000,0.170481,0.310103
5.752500,0.000000,0.170332,0.309923
5.753000,0.000000,0.170184,0.309743
5.753500,0.000000,0.170036,0.309563
5.754000,0.000000,0.169889,0.309384
5.754500,0.000000,0.169743,0.309206
5.755000,0.000000,0.169597,0.309028
5.755500,0.000000,0.169452,0.308850
5.756000,0.000000,0.169307,0.308673
5.756500,0.000000,0.169163,0.308496
5.757000,0.000000,0.169020,0.308320
5.757500,0.000000,0.168877,0.308144
5.758000,0.000000,0.168735,0.307969
5.758500,0.000000,0.168594,0.307794
5.759000,0.000000,0.168453,0.307619
5.759500,0.000000,0.168313,0.307445
5.760000,0.000000,0.168173,0.307272
5.760500,0.000000,0.168035,0.307099
5.761000,0.000000,0.167896,0.306926
5.761500,0.000000,0.167759,0.306754
5.762000,0.000000,0.167621,0.306582
5.762500,0.000000,0.167485,0.306410
5.763000,0.000000,0.167349,0.306240
5.763500,0.000000,0.167214,0.306069
5.764000,0.000000,0.167080,0.305899
5.764500,0.000000,0.166946,0.305729
5.765000,0.000000,0.166812,0.305560
5.765500,0.000000,0.166680,0.305392
5.766000,0.000000,0.166547,0.305223
5.766500,0.000000,0.166416,0.305056
5.767000,0.000000,0.166285,0.304888
5.767500,0.000000,0.166155,0.304721
5.768000,0.000000,0.166025,0.304555
5.768500,0.000000,0.165896,0.304389
5.769000,0.000000,0.165768,0.304223
5.769500,0.000000,0.165640,0.304058
5.770000,0.000000,0.165513,0.303894
5.770500,0.000000,0.165387,0.303729
5.771000,0.000000,0.165261,0.303566
5.771500,0.000000,0.165135,0.303402
5.772000,0.000000,0.165011,0.303239
5.772500,0.000000,0.164887,0.303077
5.773000,0.000000,0.164763,0.302915
5.773500,0.000000,0.164641,0.302753
5.774000,0.000000,0.164518,0.302592
5.774500,0.000000,0.164397,0.302431
5.775000,0.000000,0.164276,0.302271
5.775500,0.000000,0.164155,0.302111
5.776000,0.000000,0.164036,0.301952
5.776500,0.000000,0.163917,0.301793
5.777000,0.000000,0.163798,0.301635
5.777500,0.000000,0.163680,0.301477
5.778000,0.000000,0.163563,0.301319
5.778500,0.000000,0.163446,0.301162
5.779000,0.000000,0.163330,0.301005
5.779500,0.000000,0.163215,0.300849
5.780000,0.000000,0.163100,0.300693
5.780500,0.000000,0.162986,0.300538
5.781000,0.000000,0.162872,0.300383
5.781500,0.000000,0.162759,0.300228
5.782000,0.000000,0.162647,0.300074
5.782500,0.000000,0.162535,0.299921
5.783000,0.000000,0.162424,0.299767
5.783500,0.000000,0.162313,0.299615
5.784000,0.000000,0.162203,0.299462
5.784500,0.000000,0.162094,0.299311
5.785000,0.000000,0.161985,0.299159
5.785500,0.000000,0.161877,0.299008
5.786000,0.000000,0.161769,0.298858
5.786500,0.000000,0.161662,0.298708
5.787000,0.000000,0.161556,0.298558
5.787500,0.000000,0.161450,0.298409
5.788000,0.000000,0.161345,0.298260
5.788500,0.000000,0.161240,0.298112
5.789000,0.000000,0.161137,0.297964
5.789500,0.000000,0.161033,0.297816
5.790000,0.000000,0.160931,0.297669
5.790500,0.000000,0.160828,0.297523
5.791000,0.000000,0.160727,0.297377
5.791500,0.000000,0.160626,0.297231
5.792000,0.000000,0.160526,0.297086
5.792500,0.000000,0.160426,0.296941
5.793000,0.000000,0.160327,0.296796
5.793500,0.000000,0.160228,0.296652
5.794000,0.000000,0.160131,0.296509
5.794500,0.000000,0.160033,0.296366
5.795000,0.000000,0.159937,0.296223
5.795500,0.000000,0.159840,0.296081
5.796000,0.000000,0.159745,0.295939
5.796500,0.000000,0.159650,0.295798
5.797000,0.000000,0.159556,0.295657
5.797500,0.000000,0.159462,0.295516
5.798000,0.000000,0.159369,0.295376
5.798500,0.000000,0.159276,0.295237
5.799000,0.000000,0.159185,0.295098
5.799500,0.000000,0.159093,0.294959
5.800000,0.000000,0.159003,0.294821
5.800500,0.000000,0.158912,0.294683
5.801000,0.000000,0.158823,0.294545
5.801500,0.000000,0.158734,0.294408
5.802000,0.000000,0.158646,0.294272
5.802500,0.000000,0.158558,0.294136
5.803000,0.000000,0.158471,0.294000
5.803500,0.000000,0.158384,0.293865
5.804000,0.000000,0.158298,0.293730
5.804500,0.000000,0.158213,0.293596
5.805000,0.000000,0.158128,0.293462
5.805500,0.000000,0.158044,0.293328
5.806000,0.000000,0.157960,0.293195
5.806500,0.000000,0.157877,0.293062
5.807000,0.000000,0.157795,0.292930
5.807500,0.000000,0.157713,0.292798
5.808000,0.000000,0.157632,0.292667
5.808500,0.000000,0.157551,0.292536
5.809000,0.000000,0.157471,0.292406
5.809500,0.000000,0.157392,0.292276
5.810000,0.000000,0.157313,0.292146
5.810500,0.000000,0.157234,0.292017
5.811000,0.000000,0.157157,0.291888
5.811500,0.000000,0.157080,0.291760
5.812000,0.000000,0.157003,0.291632
5.812500,0.000000,0.156927,0.291504
5.813000,0.000000,0.156852,0.291377
5.813500,0.000000,0.156777,0.291251
5.814000,0.000000,0.156703,0.291125
5.814500,0.000000,0.156629,0.290999
5.815000,0.000000,0.156556,0.290874
5.815500,0.000000,0.156484,0.290749
5.816000,0.000000,0.156412,0.290624
5.816500,0.000000,0.156341,0.290500
5.817000,0.000000,0.156270,0.290377
5.817500,0.000000,0.156200,0.290253
5.818000,0.000000,0.156130,0.290131
5.818500,0.000000,0.156061,0.290008
5.819000,0.000000,0.155993,0.289887
5.819500,0.000000,0.155925,0.289765
5.820000,0.000000,0.155858,0.289644
5.820500,0.000000,0.155791,0.289523
5.821000,0.000000,0.155725,0.289403
5.821500,0.000000,0.155660,0.289284
5.822000,0.000000,0.155595,0.289164
5.822500,0.000000,0.155531,0.289045
5.823000,0.000000,0.155467,0.288927
5.823500,0.000000,0.155404,0.288809
5.824000,0.000000,0.155341,0.288691
5.824500,0.000000,0.155279,0.288574
5.825000,0.000000,0.155218,0.288457
5.825500,0.000000,0.155157,0.288341
5.826000,0.000000,0.155097,0.288225
5.826500,0.000000,0.155037,0.288110
5.827000,0.000000,0.154978,0.287994
5.827500,0.000000,0.154919,0.287880
5.828000,0.000000,0.154861,0.287766
5.828500,0.000000,0.154804,0.287652
5.829000,0.000000,0.154747,0.287539
5.829500,0.000000,0.154691,0.287426
5.830000,0.000000,0.154635,0.287313
5.830500,0.000000,0.154580,0.287201
5.831000,0.000000,0.154526,0.287089
5.831500,0.000000,0.154472,0.286978
5.832000,0.000000,0.154418,0.286867
5.832500,0.000000,0.154365,0.286757
5.833000,0.000000,0.154313,0.286647
5.833500,0.000000,0.154261,0.286537
5.834000,0.000000,0.154210,0.286428
5.834500,0.000000,0.154160,0.286320
5.835000,0.000000,0.154110,0.286211
5.835500,0.000000,0.154060,0.286103
5.836000,0.000000,0.154012,0.285996
5.836500,0.000000,0.153963,0.285889
5.837000,0.000000,0.153916,0.285782
5.837500,0.000000,0.153868,0.285676
5.838000,0.000000,0.153822,0.285570
5.838500,0.000000,0.153776,0.285465
5.839000,0.000000,0.153730,0.285360
5.839500,0.000000,0.153685,0.285256
5.840000,0.000000,0.153641,0.285152
5.840500,0.000000,0.153597,0.285048
5.841000,0.000000,0.153554,0.284945
5.841500,0.000000,0.153512,0.284842
5.842000,0.000000,0.153470,0.284740
5.842500,0.000000,0.153428,0.284638
5.843000,0.000000,0.153387,0.284536
5.843500,0.000000,0.153347,0.284435
5.844000,0.000000,0.153307,0.284334
5.844500,0.000000,0.153268,0.284234
5.845000,0.000000,0.153229,0.284134
5.845500,0.000000,0.153191,0.284035
5.846000,0.000000,0.153153,0.283936
5.846500,0.000000,0.153116,0.283837
5.847000,0.000000,0.153080,0.283739
5.847500,0.000000,0.153044,0.283641
5.848000,0.000000,0.153008,0.283544
5.848500,0.000000,0.152974,0.283447
5.849000,0.000000,0.152939,0.283350
5.849500,0.000000,0.152906,0.283254
5.850000,0.000000,0.152873,0.283158
5.850500,0.000000,0.152840,0.283063
5.851000,0.000000,0.152808,0.282968
5.851500,0.000000,0.152776,0.282873
5.852000,0.000000,0.152746,0.282779
5.852500,0.000000,0.152715,0.282686
5.853000,0.000000,0.152685,0.282593
5.853500,0.000000,0.152656,0.282500
5.854000,0.000000,0.152627,0.282407
5.854500,0.000000,0.152599,0.282315
5.855000,0.000000,0.152572,0.282224
5.855500,0.000000,0.152545,0.282133
5.856000,0.000000,0.152518,0.282042
5.856500,0.000000,0.152492,0.281952
5.857000,0.000000,0.152467,0.281862
5.857500,0.000000,0.152442,0.281772
5.858000,0.000000,0.152418,0.281683
5.858500,0.000000,0.152394,0.281594
5.859000,0.000000,0.152371,0.281506
5.859500,0.000000,0.152348,0.281418
5.860000,0.000000,0.152326,0.281331
5.860500,0.000000,0.152304,0.281244
5.861000,0.000000,0.152283,0.281157
5.861500,0.000000,0.152263,0.281071
5.862000,0.000000,0.152243,0.280985
5.862500,0.000000,0.152223,0.280900
5.863000,0.000000,0.152205,0.280815
5.863500,0.000000,0.152186,0.280730
5.864000,0.000000,0.152168,0.280646
5.864500,0.000000,0.152151,0.280562
5.865000,0.000000,0.152135,0.280479
5.865500,0.000000,0.152118,0.280396
5.866000,0.000000,0.152103,0.280313
5.866500,0.000000,0.152088,0.280231
5.867000,0.000000,0.152073,0.280150
5.867500,0.000000,0.152059,0.280068
5.868000,0.000000,0.152046,0.279987
5.868500,0.000000,0.152033,0.279907
5.869000,0.000000,0.152021,0.279827
5.869500,0.000000,0.152009,0.279747
5.870000,0.000000,0.151998,0.279668
5.870500,0.000000,0.151987,0.279589
5.871000,0.000000,0.151977,0.279511
5.871500,0.000000,0.151967,0.279433
5.872000,0.000000,0.151958,0.279355
5.872500,0.000000,0.151949,0.279278
5.873000,0.000000,0.151941,0.279201
5.873500,0.000000,0.151934,0.279124
5.874000,0.000000,0.151927,0.279048
5.874500,0.000000,0.151920,0.278973
5.875000,0.000000,0.151914,0.278898
5.875500,0.000000,0.151909,0.278823
5.876000,0.000000,0.151904,0.278748
5.876500,0.000000,0.151900,0.278674
5.877000,0.000000,0.151896,0.278601
5.877500,0.000000,0.151893,0.278528
5.878000,0.000000,0.151890,0.278455
5.878500,0.000000,0.151888,0.278382
5.879000,0.000000,0.151886,0.278310
5.879500,0.000000,0.151885,0.278239
5.880000,0.000000,0.151884,0.278168
5.880500,0.000000,0.151884,0.278097
5.881000,0.000000,0.151885,0.278027
5.881500,0.000000,0.151886,0.277957
5.882000,0.000000,0.151887,0.277887
5.882500,0.000000,0.151889,0.277818
5.883000,0.000000,0.151892,0.277749
5.883500,0.000000,0.151895,0.277681
5.884000,0.000000,0.151898,0.277613
5.884500,0.000000,0.151902,0.277545
5.885000,0.000000,0.151907,0.277478
5.885500,0.000000,0.151912,0.277411
5.886000,0.000000,0.151918,0.277345
5.886500,0.000000,0.151924,0.277279
5.887000,0.000000,0.151931,0.277213
5.887500,0.000000,0.151938,0.277148
5.888000,0.000000,0.151946,0.277083
5.888500,0.000000,0.151954,0.277019
