time(s),ankle_angle(deg),ankle_velocity(deg/s)
3.178500,0.352537,0.106850
3.179000,0.352590,0.105546
3.179500,0.352642,0.104242
3.180000,0.352694,0.102940
3.180500,0.352745,0.101639
3.181000,0.352795,0.100338
3.181500,0.352844,0.099039
3.182000,0.352893,0.097740
3.182500,0.352941,0.096443
3.183000,0.352989,0.095146
3.183500,0.353036,0.093850
3.184000,0.353082,0.092556
3.184500,0.353128,0.091262
3.185000,0.353173,0.089969
3.185500,0.353217,0.088678
3.186000,0.353261,0.087387
3.186500,0.353304,0.086097
3.187000,0.353346,0.084809
3.187500,0.353388,0.083521
3.188000,0.353429,0.082234
3.188500,0.353470,0.080948
3.189000,0.353509,0.079664
3.189500,0.353549,0.078380
3.190000,0.353587,0.077097
3.190500,0.353625,0.075815
3.191000,0.353662,0.074535
3.191500,0.353699,0.073255
3.192000,0.353735,0.071976
3.192500,0.353770,0.070698
3.193000,0.353805,0.069421
3.193500,0.353839,0.068145
3.194000,0.353873,0.066871
3.194500,0.353905,0.065597
3.195000,0.353938,0.064324
3.195500,0.353969,0.063052
3.196000,0.354000,0.061781
3.196500,0.354030,0.060512
3.197000,0.354060,0.059243
3.197500,0.354089,0.057975
3.198000,0.354117,0.056708
3.198500,0.354145,0.055443
3.199000,0.354172,0.054178
3.199500,0.354198,0.052914
3.200000,0.354224,0.051651
3.200500,0.354249,0.050390
3.201000,0.354274,0.049129
3.201500,0.354298,0.047869
3.202000,0.354321,0.046611
3.202500,0.354344,0.045353
3.203000,0.354366,0.044096
3.203500,0.354387,0.042841
3.204000,0.354408,0.041586
3.204500,0.354428,0.040333
3.205000,0.354448,0.039080
3.205500,0.354467,0.037828
3.206000,0.354485,0.036578
3.206500,0.354503,0.035328
3.207000,0.354520,0.034080
3.207500,0.354536,0.032833
3.208000,0.354552,0.031586
3.208500,0.354567,0.030341
3.209000,0.354582,0.029097
3.209500,0.354596,0.027853
3.210000,0.354609,0.026611
3.210500,0.354622,0.025370
3.211000,0.354634,0.024130
3.211500,0.354645,0.022890
3.212000,0.354656,0.021652
3.212500,0.354666,0.020415
3.213000,0.354676,0.019179
3.213500,0.354685,0.017944
3.214000,0.354693,0.016710
3.214500,0.354701,0.015477
3.215000,0.354708,0.014245
3.215500,0.354714,0.013014
3.216000,0.354720,0.011785
3.216500,0.354726,0.010556
3.217000,0.354730,0.009328
3.217500,0.354734,0.008101
3.218000,0.354738,0.006876
3.218500,0.354741,0.005651
3.219000,0.354743,0.004428
3.219500,0.354744,0.003205
3.220000,0.354745,0.001984
3.220500,0.354746,0.000763
3.221000,0.354746,-0.000456
3.221500,0.354745,-0.001674
3.222000,0.354743,-0.002891
3.222500,0.354741,-0.004108
3.223000,0.354739,-0.005323
3.223500,0.354735,-0.006537
3.224000,0.354731,-0.007750
3.224500,0.354727,-0.008962
3.225000,0.354722,-0.010172
3.225500,0.354716,-0.011382
3.226000,0.354710,-0.012591
3.226500,0.354703,-0.013799
3.227000,0.354695,-0.015005
3.227500,0.354687,-0.016211
3.228000,0.354679,-0.017415
3.228500,0.354669,-0.018619
3.229000,0.354659,-0.019821
3.229500,0.354649,-0.021022
3.230000,0.354638,-0.022223
3.230500,0.354626,-0.023422
3.231000,0.354614,-0.024620
3.231500,0.354601,-0.025817
3.232000,0.354587,-0.027013
3.232500,0.354573,-0.028208
3.233000,0.354559,-0.029402
3.233500,0.354543,-0.030594
3.234000,0.354527,-0.031786
3.234500,0.354511,-0.032977
3.235000,0.354494,-0.034166
3.235500,0.354476,-0.035354
3.236000,0.354458,-0.036542
3.236500,0.354439,-0.037728
3.237000,0.354420,-0.038913
3.237500,0.354400,-0.040097
3.238000,0.354379,-0.041280
3.238500,0.354358,-0.042462
3.239000,0.354336,-0.043643
3.239500,0.354313,-0.044823
3.240000,0.354290,-0.046002
3.240500,0.354267,-0.047179
3.241000,0.354243,-0.048356
3.241500,0.354218,-0.049531
3.242000,0.354193,-0.050705
3.242500,0.354167,-0.051879
3.243000,0.354140,-0.053051
3.243500,0.354113,-0.054222
3.244000,0.354085,-0.055392
3.244500,0.354057,-0.056561
3.245000,0.354028,-0.057728
3.245500,0.353999,-0.058895
3.246000,0.353969,-0.060061
3.246500,0.353938,-0.061225
3.247000,0.353907,-0.062389
3.247500,0.353875,-0.063551
3.248000,0.353843,-0.064712
3.248500,0.353810,-0.065872
3.249000,0.353776,-0.067031
3.249500,0.353742,-0.068189
3.250000,0.353707,-0.069346
3.250500,0.353672,-0.070502
3.251000,0.353636,-0.071656
3.251500,0.353600,-0.072810
3.252000,0.353563,-0.073962
3.252500,0.353525,-0.075113
3.253000,0.353487,-0.076264
3.253500,0.353449,-0.077413
3.254000,0.353409,-0.078561
3.254500,0.353369,-0.079708
3.255000,0.353329,-0.080853
3.255500,0.353288,-0.081998
3.256000,0.353246,-0.083142
3.256500,0.353204,-0.084284
3.257000,0.353162,-0.085425
3.257500,0.353118,-0.086565
3.258000,0.353074,-0.087705
3.258500,0.353030,-0.088843
3.259000,0.352985,-0.089979
3.259500,0.352940,-0.091115
3.260000,0.352893,-0.092250
3.260500,0.352847,-0.093383
3.261000,0.352799,-0.094516
3.261500,0.352752,-0.095647
3.262000,0.352703,-0.096777
3.262500,0.352654,-0.097906
3.263000,0.352605,-0.099034
3.263500,0.352555,-0.100161
3.264000,0.352504,-0.101287
3.264500,0.352453,-0.102411
3.265000,0.352401,-0.103535
3.265500,0.352349,-0.104657
3.266000,0.352296,-0.105778
3.266500,0.352242,-0.106898
3.267000,0.352188,-0.108017
3.267500,0.352134,-0.109135
3.268000,0.352079,-0.110251
3.268500,0.352023,-0.111367
3.269000,0.351967,-0.112481
3.269500,0.351910,-0.113595
3.270000,0.351853,-0.114707
3.270500,0.351795,-0.115818
3.271000,0.351736,-0.116928
3.271500,0.351677,-0.118037
3.272000,0.351618,-0.119144
3.272500,0.351558,-0.120251
3.273000,0.351497,-0.121356
3.273500,0.351436,-0.122460
3.274000,0.351374,-0.123563
3.274500,0.351312,-0.124665
3.275000,0.351249,-0.125766
3.275500,0.351185,-0.126866
3.276000,0.351121,-0.127964
3.276500,0.351057,-0.129062
3.277000,0.350992,-0.130158
3.277500,0.350926,-0.131253
3.278000,0.350860,-0.132347
3.278500,0.350793,-0.133440
3.279000,0.350726,-0.134532
3.279500,0.350658,-0.135622
3.280000,0.350590,-0.136712
3.280500,0.350521,-0.137800
3.281000,0.350451,-0.138887
3.281500,0.350381,-0.139973
3.282000,0.350311,-0.141058
3.282500,0.350240,-0.142142
3.283000,0.350168,-0.143224
3.283500,0.350096,-0.144306
3.284000,0.350023,-0.145386
3.284500,0.349950,-0.146465
3.285000,0.349876,-0.147543
3.285500,0.349802,-0.148620
3.286000,0.349727,-0.149696
3.286500,0.349652,-0.150770
3.287000,0.349576,-0.151843
3.287500,0.349499,-0.152916
3.288000,0.349422,-0.153987
3.288500,0.349345,-0.155057
3.289000,0.349267,-0.156125
3.289500,0.349188,-0.157193
3.290000,0.349109,-0.158259
3.290500,0.349029,-0.159325
3.291000,0.348949,-0.160389
3.291500,0.348868,-0.161452
3.292000,0.348787,-0.162514
3.292500,0.348705,-0.163574
3.293000,0.348623,-0.164634
3.293500,0.348540,-0.165692
3.294000,0.348457,-0.166749
3.294500,0.348373,-0.167805
3.295000,0.348289,-0.168860
3.295500,0.348204,-0.169914
3.296000,0.348118,-0.170966
3.296500,0.348032,-0.172018
3.297000,0.347946,-0.173068
3.297500,0.347858,-0.174117
3.298000,0.347771,-0.175165
3.298500,0.347683,-0.176211
3.299000,0.347594,-0.177257
3.299500,0.347505,-0.178301
3.300000,0.347415,-0.179345
3.300500,0.347325,-0.180387
3.301000,0.347234,-0.181428
3.301500,0.347143,-0.182467
3.302000,0.347051,-0.183506
3.302500,0.346959,-0.184543
3.303000,0.346866,-0.185579
3.303500,0.346773,-0.186614
3.304000,0.346679,-0.187648
3.304500,0.346585,-0.188681
3.305000,0.346490,-0.189712
3.305500,0.346395,-0.190743
3.306000,0.346299,-0.191772
3.306500,0.346202,-0.192800
3.307000,0.346105,-0.193827
3.307500,0.346008,-0.194852
3.308000,0.345910,-0.195877
3.308500,0.345812,-0.196900
3.309000,0.345713,-0.197922
3.309500,0.345613,-0.198943
3.310000,0.345513,-0.199963
3.310500,0.345413,-0.200982
3.311000,0.345312,-0.201999
3.311500,0.345210,-0.203015
3.312000,0.345108,-0.204030
3.312500,0.345006,-0.205044
3.313000,0.344903,-0.206057
3.313500,0.344799,-0.207068
3.314000,0.344695,-0.208079
3.314500,0.344591,-0.209088
3.315000,0.344486,-0.210096
3.315500,0.344380,-0.211103
3.316000,0.344274,-0.212108
3.316500,0.344167,-0.213113
3.317000,0.344060,-0.214116
3.317500,0.343953,-0.215118
3.318000,0.343845,-0.216119
3.318500,0.343736,-0.217119
3.319000,0.343627,-0.218117
3.319500,0.343518,-0.219114
3.320000,0.343407,-0.220111
3.320500,0.343297,-0.221105
3.321000,0.343186,-0.222099
3.321500,0.343074,-0.223092
3.322000,0.342962,-0.224083
3.322500,0.342850,-0.225073
3.323000,0.342737,-0.226062
3.323500,0.342623,-0.227050
3.324000,0.342509,-0.228037
3.324500,0.342395,-0.229022
3.325000,0.342280,-0.230006
3.325500,0.342164,-0.230990
3.326000,0.342048,-0.231971
3.326500,0.341932,-0.232952
3.327000,0.341815,-0.233932
3.327500,0.341697,-0.234910
3.328000,0.341579,-0.235887
3.328500,0.341461,-0.236863
3.329000,0.341342,-0.237837
3.329500,0.341223,-0.238811
3.330000,0.341103,-0.239783
3.330500,0.340982,-0.240754
3.331000,0.340861,-0.241724
3.331500,0.340740,-0.242693
3.332000,0.340618,-0.243661
3.332500,0.340496,-0.244627
3.333000,0.340373,-0.245592
3.333500,0.340250,-0.246556
3.334000,0.340126,-0.247519
3.334500,0.340002,-0.248480
3.335000,0.339877,-0.249441
3.335500,0.339752,-0.250400
3.336000,0.339626,-0.251358
3.336500,0.339500,-0.252314
3.337000,0.339373,-0.253270
3.337500,0.339246,-0.254224
3.338000,0.339119,-0.255177
3.338500,0.338991,-0.256129
3.339000,0.338862,-0.257080
3.339500,0.338733,-0.258030
3.340000,0.338604,-0.258978
3.340500,0.338474,-0.259925
3.341000,0.338343,-0.260871
3.341500,0.338212,-0.261816
3.342000,0.338081,-0.262759
3.342500,0.337949,-0.263701
3.343000,0.337817,-0.264642
3.343500,0.337684,-0.265582
3.344000,0.337551,-0.266521
3.344500,0.337417,-0.267459
3.345000,0.337283,-0.268395
3.345500,0.337148,-0.269330
3.346000,0.337013,-0.270264
3.346500,0.336877,-0.271196
3.347000,0.336741,-0.272128
3.347500,0.336605,-0.273058
3.348000,0.336468,-0.273987
3.348500,0.336330,-0.274915
3.349000,0.336192,-0.275841
3.349500,0.336054,-0.276767
3.350000,0.335915,-0.277691
3.350500,0.335776,-0.278614
3.351000,0.335636,-0.279536
3.351500,0.335496,-0.280456
3.352000,0.335355,-0.281376
3.352500,0.335214,-0.282294
3.353000,0.335073,-0.283211
3.353500,0.334930,-0.284126
3.354000,0.334788,-0.285041
3.354500,0.334645,-0.285954
3.355000,0.334502,-0.286866
3.355500,0.334358,-0.287777
3.356000,0.334213,-0.288687
3.356500,0.334068,-0.289595
3.357000,0.333923,-0.290502
3.357500,0.333778,-0.291408
3.358000,0.333631,-0.292313
3.358500,0.333485,-0.293217
3.359000,0.333338,-0.294119
3.359500,0.333190,-0.295020
3.360000,0.333042,-0.295920
3.360500,0.332894,-0.296819
3.361000,0.332745,-0.297716
3.361500,0.332596,-0.298613
3.362000,0.332446,-0.299508
3.362500,0.332296,-0.300402
3.363000,0.332145,-0.301294
3.363500,0.331994,-0.302186
3.364000,0.331842,-0.303076
3.364500,0.331690,-0.303965
3.365000,0.331538,-0.304852
3.365500,0.331385,-0.305739
3.366000,0.331232,-0.306624
3.366500,0.331078,-0.307508
3.367000,0.330924,-0.308391
3.367500,0.330769,-0.309273
3.368000,0.330614,-0.310153
3.368500,0.330459,-0.311033
3.369000,0.330303,-0.311911
3.369500,0.330146,-0.312787
3.370000,0.329989,-0.313663
3.370500,0.329832,-0.314537
3.371000,0.329675,-0.315410
3.371500,0.329516,-0.316282
3.372000,0.329358,-0.317153
3.372500,0.329199,-0.318022
3.373000,0.329039,-0.318890
3.373500,0.328879,-0.319757
3.374000,0.328719,-0.320623
3.374500,0.328558,-0.321488
3.375000,0.328397,-0.322351
3.375500,0.328236,-0.323213
3.376000,0.328074,-0.324074
3.376500,0.327911,-0.324934
3.377000,0.327748,-0.325792
3.377500,0.327585,-0.326649
3.378000,0.327421,-0.327505
3.378500,0.327257,-0.328360
3.379000,0.327092,-0.329213
3.379500,0.326927,-0.330066
3.380000,0.326762,-0.330917
3.380500,0.326596,-0.331767
3.381000,0.326430,-0.332615
3.381500,0.326263,-0.333463
3.382000,0.326096,-0.334309
3.382500,0.325928,-0.335154
3.383000,0.325760,-0.335997
3.383500,0.325592,-0.336840
3.384000,0.325423,-0.337681
3.384500,0.325254,-0.338521
3.385000,0.325084,-0.339360
3.385500,0.324914,-0.340197
3.386000,0.324743,-0.341034
3.386500,0.324572,-0.341869
3.387000,0.324401,-0.342703
3.387500,0.324229,-0.343535
3.388000,0.324057,-0.344367
3.388500,0.323885,-0.345197
3.389000,0.323712,-0.346026
3.389500,0.323538,-0.346854
3.390000,0.323364,-0.347680
3.390500,0.323190,-0.348506
3.391000,0.323015,-0.349330
3.391500,0.322840,-0.350152
3.392000,0.322665,-0.350974
3.392500,0.322489,-0.351794
3.393000,0.322313,-0.352613
3.393500,0.322136,-0.353431
3.394000,0.321959,-0.354248
3.394500,0.321781,-0.355063
3.395000,0.321603,-0.355878
3.395500,0.321425,-0.356691
3.396000,0.321246,-0.357502
3.396500,0.321067,-0.358313
3.397000,0.320887,-0.359122
3.397500,0.320708,-0.359930
3.398000,0.320527,-0.360737
3.398500,0.320346,-0.361542
3.399000,0.320165,-0.362347
3.399500,0.319984,-0.363150
3.400000,0.319802,-0.363952
3.400500,0.319619,-0.364752
3.401000,0.319436,-0.365552
3.401500,0.319253,-0.366350
3.402000,0.319070,-0.367147
3.402500,0.318886,-0.367943
3.403000,0.318701,-0.368737
3.403500,0.318517,-0.369530
3.404000,0.318331,-0.370322
3.404500,0.318146,-0.371113
3.405000,0.317960,-0.371903
3.405500,0.317774,-0.372691
3.406000,0.317587,-0.373478
3.406500,0.317400,-0.374264
3.407000,0.317212,-0.375049
3.407500,0.317024,-0.375832
3.408000,0.316836,-0.376614
3.408500,0.316647,-0.377395
3.409000,0.316458,-0.378175
3.409500,0.316269,-0.378953
3.410000,0.316079,-0.379730
3.410500,0.315889,-0.380506
3.411000,0.315698,-0.381281
3.411500,0.315507,-0.382054
3.412000,0.315316,-0.382827
3.412500,0.315124,-0.383598
3.413000,0.314932,-0.384368
3.413500,0.314739,-0.385136
3.414000,0.314546,-0.385903
3.414500,0.314353,-0.386670
3.415000,0.314159,-0.387434
3.415500,0.313965,-0.388198
3.416000,0.313770,-0.388960
3.416500,0.313576,-0.389721
3.417000,0.313380,-0.390481
3.417500,0.313185,-0.391240
3.418000,0.312989,-0.391997
3.418500,0.312792,-0.392754
3.419000,0.312596,-0.393509
3.419500,0.312398,-0.394262
3.420000,0.312201,-0.395015
3.420500,0.312003,-0.395766
3.421000,0.311805,-0.396516
3.421500,0.311606,-0.397265
3.422000,0.311407,-0.398012
3.422500,0.311208,-0.398759
3.423000,0.311008,-0.399504
3.423500,0.310808,-0.400248
3.424000,0.310607,-0.400990
3.424500,0.310407,-0.401732
3.425000,0.310205,-0.402472
3.425500,0.310004,-0.403211
3.426000,0.309802,-0.403948
3.426500,0.309599,-0.404685
3.427000,0.309397,-0.405420
3.427500,0.309194,-0.406154
3.428000,0.308990,-0.406886
3.428500,0.308786,-0.407618
3.429000,0.308582,-0.408348
3.429500,0.308378,-0.409077
3.430000,0.308173,-0.409805
3.430500,0.307967,-0.410531
3.431000,0.307762,-0.411257
3.431500,0.307556,-0.411981
3.432000,0.307349,-0.412704
3.432500,0.307143,-0.413425
3.433000,0.306936,-0.414145
3.433500,0.306728,-0.414865
3.434000,0.306520,-0.415582
3.434500,0.306312,-0.416299
3.435000,0.306104,-0.417014
3.435500,0.305895,-0.417729
3.436000,0.305686,-0.418441
3.436500,0.305476,-0.419153
3.437000,0.305266,-0.419864
3.437500,0.305056,-0.420573
3.438000,0.304845,-0.421281
3.438500,0.304634,-0.421987
3.439000,0.304423,-0.422693
3.439500,0.304211,-0.423397
3.440000,0.303999,-0.424100
3.440500,0.303787,-0.424802
3.441000,0.303574,-0.425503
3.441500,0.303361,-0.426202
3.442000,0.303147,-0.426900
3.442500,0.302934,-0.427597
3.443000,0.302720,-0.428292
3.443500,0.302505,-0.428987
3.444000,0.302290,-0.429680
3.444500,0.302075,-0.430372
3.445000,0.301859,-0.431062
3.445500,0.301644,-0.431752
3.446000,0.301427,-0.432440
3.446500,0.301211,-0.433127
3.447000,0.300994,-0.433813
3.447500,0.300777,-0.434497
3.448000,0.300559,-0.435180
3.448500,0.300341,-0.435862
3.449000,0.300123,-0.436543
3.449500,0.299904,-0.437223
3.450000,0.299685,-0.437901
3.450500,0.299466,-0.438578
3.451000,0.299246,-0.439254
3.451500,0.299026,-0.439928
3.452000,0.298806,-0.440602
3.452500,0.298586,-0.441274
3.453000,0.298365,-0.441945
3.453500,0.298143,-0.442614
3.454000,0.297922,-0.443283
3.454500,0.297700,-0.443950
3.455000,0.297477,-0.444616
3.455500,0.297255,-0.445281
3.456000,0.297032,-0.445944
3.456500,0.296808,-0.446606
3.457000,0.296585,-0.447267
3.457500,0.296361,-0.447927
3.458000,0.296137,-0.448586
3.458500,0.295912,-0.449243
3.459000,0.295687,-0.449899
3.459500,0.295462,-0.450554
3.460000,0.295236,-0.451207
3.460500,0.295010,-0.451860
3.461000,0.294784,-0.452511
3.461500,0.294557,-0.453161
3.462000,0.294330,-0.453809
3.462500,0.294103,-0.454457
3.463000,0.293876,-0.455103
3.463500,0.293648,-0.455748
3.464000,0.293420,-0.456392
3.464500,0.293191,-0.457034
3.465000,0.292962,-0.457675
3.465500,0.292733,-0.458315
3.466000,0.292504,-0.458954
3.466500,0.292274,-0.459592
3.467000,0.292044,-0.460228
3.467500,0.291813,-0.460863
3.468000,0.291582,-0.461497
3.468500,0.291351,-0.462129
3.469000,0.291120,-0.462761
3.469500,0.290888,-0.463391
3.470000,0.290656,-0.464020
3.470500,0.290424,-0.464648
3.471000,0.290191,-0.465274
3.471500,0.289958,-0.465899
3.472000,0.289725,-0.466523
3.472500,0.289492,-0.467146
3.473000,0.289258,-0.467768
3.473500,0.289023,-0.468388
3.474000,0.288789,-0.469007
3.474500,0.288554,-0.469625
3.475000,0.288319,-0.470241
3.475500,0.288084,-0.470857
3.476000,0.287848,-0.471471
3.476500,0.287612,-0.472084
3.477000,0.287375,-0.472695
3.477500,0.287139,-0.473306
3.478000,0.286902,-0.473915
3.478500,0.286665,-0.474523
3.479000,0.286427,-0.475130
3.479500,0.286189,-0.475735
3.480000,0.285951,-0.476340
3.480500,0.285713,-0.476943
3.481000,0.285474,-0.477545
3.481500,0.285235,-0.478145
3.482000,0.284995,-0.478745
3.482500,0.284756,-0.479343
3.483000,0.284516,-0.479940
3.483500,0.284275,-0.480536
3.484000,0.284035,-0.481130
3.484500,0.283794,-0.481723
3.485000,0.283553,-0.482315
3.485500,0.283311,-0.482906
3.486000,0.283070,-0.483496
3.486500,0.282828,-0.484084
3.487000,0.282585,-0.484671
3.487500,0.282343,-0.485257
3.488000,0.282100,-0.485842
3.488500,0.281856,-0.486425
3.489000,0.281613,-0.487007
3.489500,0.281369,-0.487588
3.490000,0.281125,-0.488168
3.490500,0.280881,-0.488747
3.491000,0.280636,-0.489324
3.491500,0.280391,-0.489900
3.492000,0.280146,-0.490475
3.492500,0.279900,-0.491048
3.493000,0.279655,-0.491621
3.493500,0.279408,-0.492192
3.494000,0.279162,-0.492762
3.494500,0.278915,-0.493331
3.495000,0.278668,-0.493898
3.495500,0.278421,-0.494465
3.496000,0.278174,-0.495030
3.496500,0.277926,-0.495593
3.497000,0.277678,-0.496156
3.497500,0.277429,-0.496717
3.498000,0.277181,-0.497278
3.498500,0.276932,-0.497837
3.499000,0.276683,-0.498394
3.499500,0.276433,-0.498951
3.500000,0.276183,-0.499506
3.500500,0.275933,-0.500060
3.501000,0.275683,-0.500613
3.501500,0.275433,-0.501165
3.502000,0.275182,-0.501715
3.502500,0.274931,-0.502264
3.503000,0.274679,-0.502812
3.503500,0.274428,-0.503359
3.504000,0.274176,-0.503905
3.504500,0.273923,-0.504449
3.505000,0.273671,-0.504992
3.505500,0.273418,-0.505534
3.506000,0.273165,-0.506074
3.506500,0.272912,-0.506614
3.507000,0.272658,-0.507152
3.507500,0.272404,-0.507689
3.508000,0.272150,-0.508225
3.508500,0.271896,-0.508759
3.509000,0.271641,-0.509293
3.509500,0.271386,-0.509825
3.510000,0.271131,-0.510356
3.510500,0.270876,-0.510886
3.511000,0.270620,-0.511414
3.511500,0.270364,-0.511941
3.512000,0.270108,-0.512467
3.512500,0.269851,-0.512992
3.513000,0.269594,-0.513516
3.513500,0.269337,-0.514038
3.514000,0.269080,-0.514559
3.514500,0.268823,-0.515079
3.515000,0.268565,-0.515598
3.515500,0.268307,-0.516116
3.516000,0.268048,-0.516632
3.516500,0.267790,-0.517147
3.517000,0.267531,-0.517661
3.517500,0.267272,-0.518174
3.518000,0.267013,-0.518685
3.518500,0.266753,-0.519195
3.519000,0.266493,-0.519705
3.519500,0.266233,-0.520212
3.520000,0.265973,-0.520719
3.520500,0.265712,-0.521224
3.521000,0.265451,-0.521729
3.521500,0.265190,-0.522232
3.522000,0.264929,-0.522733
3.522500,0.264667,-0.523234
3.523000,0.264405,-0.523733
3.523500,0.264143,-0.524232
3.524000,0.263881,-0.524729
3.524500,0.263618,-0.525224
3.525000,0.263355,-0.525719
3.525500,0.263092,-0.526212
3.526000,0.262829,-0.526704
3.526500,0.262565,-0.527195
3.527000,0.262301,-0.527685
3.527500,0.262037,-0.528174
3.528000,0.261773,-0.528661
3.528500,0.261508,-0.529147
3.529000,0.261244,-0.529632
3.529500,0.260979,-0.530116
3.530000,0.260713,-0.530598
3.530500,0.260448,-0.531079
3.531000,0.260182,-0.531559
3.531500,0.259916,-0.532038
3.532000,0.259650,-0.532516
3.532500,0.259383,-0.532992
3.533000,0.259116,-0.533468
3.533500,0.258849,-0.533942
3.534000,0.258582,-0.534415
3.534500,0.258315,-0.534886
3.535000,0.258047,-0.535357
