time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.135500,297.885526,277.732145,-38.343913,-32.191361,575.603615,0.000000
0.136000,297.698567,277.967357,-38.400275,-32.168744,575.651790,0.000000
0.136500,297.511163,278.202197,-38.456583,-32.146143,575.699152,0.000000
0.137000,297.323340,278.436656,-38.512835,-32.123557,575.745712,0.000000
0.137500,297.135118,278.670724,-38.569027,-32.100981,575.791485,0.000000
0.138000,296.946520,278.904394,-38.625158,-32.078414,575.836483,0.000000
0.138500,296.757567,279.137656,-38.681224,-32.055853,575.880720,0.000000
0.139000,296.568278,279.370504,-38.737224,-32.033295,575.924208,0.000000
0.139500,296.378674,279.602931,-38.793155,-32.010739,575.966959,0.000000
0.140000,296.188775,279.834931,-38.849016,-31.988182,576.008989,0.000000
0.140500,295.998597,280.066497,-38.904805,-31.965622,576.050308,0.000000
0.141000,295.808160,280.297625,-38.960520,-31.943057,576.090930,0.000000
0.141500,295.617481,280.528311,-39.016159,-31.920486,576.130867,0.000000
0.142000,295.426577,280.758549,-39.071720,-31.897908,576.170133,0.000000
0.142500,295.235463,280.988336,-39.127204,-31.875320,576.208740,0.000000
0.143000,295.044156,281.217670,-39.182607,-31.852721,576.246700,0.000000
0.143500,294.852672,281.446547,-39.237930,-31.830111,576.284026,0.000000
0.144000,294.661024,281.674964,-39.293170,-31.807487,576.320730,0.000000
0.144500,294.469227,281.902919,-39.348328,-31.784849,576.356824,0.000000
0.145000,294.277296,282.130411,-39.403401,-31.762197,576.392321,0.000000
0.145500,294.085242,282.357438,-39.458389,-31.739528,576.427231,0.000000
0.146000,293.893080,282.583999,-39.513292,-31.716843,576.461568,0.000000
0.146500,293.700822,282.810093,-39.568108,-31.694140,576.495341,0.000000
0.147000,293.508480,283.035720,-39.622838,-31.671419,576.528564,0.000000
0.147500,293.316065,283.260878,-39.677480,-31.648680,576.561247,0.000000
0.148000,293.123589,283.485569,-39.732033,-31.625921,576.593401,0.000000
0.148500,292.931063,283.709791,-39.786499,-31.603143,576.625038,0.000000
0.149000,292.738497,283.933546,-39.840875,-31.580345,576.656168,0.000000
0.149500,292.545902,284.156835,-39.895162,-31.557526,576.686802,0.000000
0.150000,292.353286,284.379656,-39.949360,-31.534687,576.716950,0.000000
0.150500,292.160660,284.602013,-40.003468,-31.511827,576.746624,0.000000
0.151000,291.968033,284.823906,-40.057486,-31.488946,576.775832,0.000000
0.151500,291.775414,285.045335,-40.111414,-31.466044,576.804586,0.000000
0.152000,291.582810,285.266304,-40.165252,-31.443121,576.832895,0.000000
0.152500,291.390230,285.486812,-40.218999,-31.420176,576.860768,0.000000
0.153000,291.197682,285.706862,-40.272656,-31.397210,576.888216,0.000000
0.153500,291.005174,285.926456,-40.326223,-31.374223,576.915247,0.000000
0.154000,290.812713,286.145595,-40.379700,-31.351215,576.941871,0.000000
0.154500,290.620305,286.364282,-40.433087,-31.328186,576.968098,0.000000
0.155000,290.427958,286.582519,-40.486384,-31.305135,576.993935,0.000000
0.155500,290.235678,286.800308,-40.539590,-31.282064,577.019391,0.000000
0.156000,290.043471,287.017651,-40.592707,-31.258972,577.044476,0.000000
0.156500,289.851344,287.234551,-40.645735,-31.235860,577.069197,0.000000
0.157000,289.659302,287.451010,-40.698673,-31.212728,577.093564,0.000000
0.157500,289.467350,287.667031,-40.751522,-31.189575,577.117582,0.000000
0.158000,289.275495,287.882616,-40.804282,-31.166403,577.141262,0.000000
0.158500,289.083741,288.097767,-40.856954,-31.143212,577.164610,0.000000
0.159000,288.892093,288.312489,-40.909537,-31.120001,577.187635,0.000000
0.159500,288.700555,288.526783,-40.962032,-31.096772,577.210343,0.000000
0.160000,288.509133,288.740651,-41.014439,-31.073524,577.232742,0.000000
0.160500,288.317831,288.954098,-41.066759,-31.050258,577.254838,0.000000
0.161000,288.126652,289.167125,-41.118992,-31.026975,577.276640,0.000000
0.161500,287.935602,289.379736,-41.171138,-31.003674,577.298154,0.000000
0.162000,287.744683,289.591934,-41.223198,-30.980356,577.319386,0.000000
0.162500,287.553900,289.803720,-41.275172,-30.957022,577.340344,0.000000
0.163000,287.363255,290.015099,-41.327061,-30.933671,577.361033,0.000000
0.163500,287.172753,290.226073,-41.378864,-30.910305,577.381459,0.000000
0.164000,286.982396,290.436645,-41.430582,-30.886923,577.401630,0.000000
0.164500,286.792188,290.646818,-41.482216,-30.863527,577.421551,0.000000
0.165000,286.602132,290.856595,-41.533766,-30.840116,577.441227,0.000000
0.165500,286.412229,291.065979,-41.585233,-30.816691,577.460665,0.000000
0.166000,286.222484,291.274973,-41.636616,-30.793253,577.479870,0.000000
0.166500,286.032899,291.483579,-41.687917,-30.769801,577.498848,0.000000
0.167000,285.843475,291.691800,-41.739135,-30.746337,577.517603,0.000000
0.167500,285.654216,291.899641,-41.790272,-30.722860,577.536142,0.000000
0.168000,285.465123,292.107102,-41.841327,-30.699371,577.554470,0.000000
0.168500,285.276199,292.314188,-41.892302,-30.675872,577.572590,0.000000
0.169000,285.087446,292.520901,-41.943195,-30.652361,577.590509,0.000000
0.169500,284.898865,292.727244,-41.994009,-30.628840,577.608230,0.000000
0.170000,284.710459,292.933220,-42.044743,-30.605309,577.625760,0.000000
0.170500,284.522230,293.138831,-42.095398,-30.581768,577.643101,0.000000
0.171000,284.334178,293.344080,-42.145974,-30.558219,577.660258,0.000000
0.171500,284.146305,293.548971,-42.196472,-30.534660,577.677237,0.000000
0.172000,283.958613,293.753505,-42.246892,-30.511094,577.694041,0.000000
0.172500,283.771104,293.957686,-42.297235,-30.487519,577.710673,0.000000
0.173000,283.583778,294.161517,-42.347500,-30.463938,577.727139,0.000000
0.173500,283.396637,294.364999,-42.397689,-30.440350,577.743442,0.000000
0.174000,283.209682,294.568135,-42.447802,-30.416755,577.759586,0.000000
0.174500,283.022914,294.770929,-42.497839,-30.393154,577.775574,0.000000
0.175000,282.836335,294.973383,-42.547802,-30.369548,577.791411,0.000000
0.175500,282.649944,295.175499,-42.597689,-30.345936,577.807099,0.000000
0.176000,282.463744,295.377279,-42.647502,-30.322320,577.822643,0.000000
0.176500,282.277735,295.578727,-42.697241,-30.298700,577.838045,0.000000
0.177000,282.091917,295.779845,-42.746906,-30.275076,577.853309,0.000000
0.177500,281.906293,295.980635,-42.796498,-30.251448,577.868438,0.000000
0.178000,281.720861,296.181099,-42.846018,-30.227817,577.883435,0.000000
0.178500,281.535623,296.381241,-42.895465,-30.204184,577.898303,0.000000
0.179000,281.350580,296.581061,-42.944841,-30.180548,577.913046,0.000000
0.179500,281.165732,296.780564,-42.994144,-30.156911,577.927665,0.000000
0.180000,280.981080,296.979750,-43.043377,-30.133272,577.942164,0.000000
0.180500,280.796624,297.178622,-43.092539,-30.109632,577.956546,0.000000
0.181000,280.612365,297.377183,-43.141631,-30.085992,577.970813,0.000000
0.181500,280.428302,297.575434,-43.190653,-30.062351,577.984967,0.000000
0.182000,280.244437,297.773377,-43.239605,-30.038710,577.999012,0.000000
