time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.157500,213.230180,368.657942,-61.852718,-7.986549,581.881190,0.000000
0.158000,212.391891,369.517322,-62.047239,-8.187070,581.902055,0.000000
0.158500,211.553641,370.376693,-62.241758,-8.387604,581.922948,0.000000
0.159000,210.715431,371.236054,-62.436274,-8.588154,581.943869,0.000000
0.159500,209.877261,372.095405,-62.630787,-8.788718,581.964817,0.000000
0.160000,209.039129,372.954747,-62.825297,-8.989297,581.985793,0.000000
0.160500,208.201036,373.814080,-63.019804,-9.189893,582.006795,0.000000
0.161000,207.362980,374.673404,-63.214308,-9.390506,582.027823,0.000000
0.161500,206.524963,375.532719,-63.408809,-9.591135,582.048878,0.000000
0.162000,205.686982,376.392024,-63.603307,-9.791783,582.069958,0.000000
0.162500,204.849039,377.251321,-63.797802,-9.992448,582.091065,0.000000
0.163000,204.011132,378.110608,-63.992294,-10.193133,582.112196,0.000000
0.163500,203.173261,378.969887,-64.186782,-10.393837,582.133352,0.000000
0.164000,202.335426,379.829157,-64.381268,-10.594561,582.154533,0.000000
0.164500,201.497626,380.688419,-64.575751,-10.795306,582.175739,0.000000
0.165000,200.659862,381.547672,-64.770231,-10.996072,582.196968,0.000000
0.165500,199.822132,382.406916,-64.964708,-11.196860,582.218222,0.000000
0.166000,198.984437,383.266153,-65.159182,-11.397670,582.239499,0.000000
0.166500,198.146776,384.125380,-65.353652,-11.598502,582.260799,0.000000
0.167000,197.309148,384.984600,-65.548120,-11.799358,582.282123,0.000000
0.167500,196.471554,385.843812,-65.742585,-12.000239,582.303469,0.000000
0.168000,195.633993,386.703015,-65.937047,-12.201143,582.324839,0.000000
0.168500,194.796465,387.562211,-66.131506,-12.402073,582.346230,0.000000
0.169000,193.958969,388.421399,-66.325961,-12.603028,582.367644,0.000000
0.169500,193.121505,389.280579,-66.520414,-12.804009,582.389080,0.000000
0.170000,192.284073,390.139751,-66.714864,-13.005018,582.410538,0.000000
0.170500,191.446672,390.998916,-66.909310,-13.206053,582.432017,0.000000
0.171000,190.609303,391.858074,-67.103754,-13.407116,582.453518,0.000000
0.171500,189.771964,392.717224,-67.298194,-13.608208,582.475039,0.000000
0.172000,188.934657,393.576367,-67.492632,-13.809329,582.496582,0.000000
0.172500,188.097379,394.435503,-67.687067,-14.010479,582.518145,0.000000
0.173000,187.260131,395.294631,-67.881498,-14.211659,582.539729,0.000000
0.173500,186.422913,396.153753,-68.075927,-14.412870,582.561334,0.000000
0.174000,185.585724,397.012868,-68.270352,-14.614113,582.582958,0.000000
0.174500,184.748565,397.871977,-68.464775,-14.815386,582.604602,0.000000
0.175000,183.911434,398.731078,-68.659194,-15.016693,582.626266,0.000000
0.175500,183.074331,399.590174,-68.853610,-15.218032,582.647950,0.000000
0.176000,182.237257,400.449262,-69.048024,-15.419404,582.669653,0.000000
0.176500,181.400211,401.308345,-69.242434,-15.620811,582.691375,0.000000
0.177000,180.563192,402.167421,-69.436841,-15.822252,582.713117,0.000000
0.177500,179.726201,403.026491,-69.631246,-16.023728,582.734877,0.000000
0.178000,178.889236,403.885555,-69.825647,-16.225240,582.756655,0.000000
0.178500,178.052299,404.744614,-70.020045,-16.426788,582.778452,0.000000
0.179000,177.215388,405.603666,-70.214440,-16.628372,582.800268,0.000000
0.179500,176.378503,406.462713,-70.408832,-16.829994,582.822102,0.000000
0.180000,175.541644,407.321754,-70.603222,-17.031654,582.843953,0.000000
0.180500,174.704811,408.180790,-70.797608,-17.233353,582.865822,0.000000
0.181000,173.868003,409.039820,-70.991991,-17.435090,582.887709,0.000000
0.181500,173.031220,409.898846,-71.186371,-17.636867,582.909614,0.000000
0.182000,172.194462,410.757866,-71.380748,-17.838684,582.931535,0.000000
0.182500,171.357728,411.616881,-71.575122,-18.040541,582.953474,0.000000
0.183000,170.521019,412.475891,-71.769493,-18.242440,582.975429,0.000000
0.183500,169.684334,413.334896,-71.963861,-18.444381,582.997402,0.000000
0.184000,168.847672,414.193896,-72.158226,-18.646363,583.019390,0.000000
0.184500,168.011034,415.052892,-72.352588,-18.848389,583.041396,0.000000
0.185000,167.174419,415.911884,-72.546946,-19.050458,583.063417,0.000000
0.185500,166.337827,416.770871,-72.741302,-19.252571,583.085455,0.000000
